user_id,taste,mood,texture,caffeine,temperature,budget,selected_items
1121,asam,menyegarkan,bubbly,rendah,bebas,bebas,"['LEMON SQUASH', 'TEH STRAWBERRY', 'KOPI LEMON']"
1122,manis,rileks,creamy,non-kafein,dingin,high,"['CRUNCHY CREAMY', 'KOPI GULA AREN', 'MANGO', 'BANANA']"
1123,asam,menyegarkan,light,non-kafein,dingin,high,"['AVOCADO', 'KOPI SUSU', 'LYCHEE SQUASH', 'VARIASI PINK']"
1124,asam,menyegarkan,heavy,non-kafein,dingin,high,"['LEMON SQUASH', 'TEH LEMON', 'BANANA']"
1125,asam,rileks,light,tinggi,dingin,low,"['KOPI GULA AREN', 'CRUNCHY CREAMY', 'TEH JAHE', 'LEMON SQUASH']"
1126,asam,menyegarkan,light,rendah,dingin,high,"['LEMON SQUASH', 'KOPI SODA', 'TEH HIJAU']"
1127,pahit,energi,light,sedang,bebas,mid,"['TEH', 'ESPRESSO', 'TEH STRAWBERRY']"
1128,netral,energi,creamy,rendah,dingin,bebas,"['TEH STRAWBERRY', 'JAHE MERAH', 'TEH HIJAU']"
1129,pahit,energi,bubbly,sedang,bebas,low,"['KOPI SODA', 'TEH LEMON', 'KOPI LEMON', 'AMERICANO', 'TEH JAHE', 'TEH STRAWBERRY']"
1130,netral,manis,light,sedang,dingin,mid,"['JAHE MERAH', 'TEH LECI', 'LYCHEE SQUASH', 'TEH', 'TEH HIJAU', 'STRAWBERRY']"
1131,asam,menyegarkan,bubbly,non-kafein,dingin,mid,"['BANANA', 'LEMON SQUASH', 'TEH HIJAU', 'STRAWBERRY', 'AMERICANO', 'VARIASI PINK']"
1132,pahit,energi,bubbly,tinggi,bebas,high,"['MOCHACCINO', 'TEH', 'ESPRESSO', 'KOPI GULA AREN']"
1133,pahit,energi,heavy,rendah,bebas,low,"['TEH SEREH', 'ESPRESSO', 'TEH STRAWBERRY', 'TEH LEMON', 'TEH JAHE', 'SANGER']"
1134,pahit,rileks,creamy,tinggi,dingin,mid,"['ESPRESSO', 'TEH', 'JAHE MERAH', 'AMERICANO']"
1135,asam,menyegarkan,light,non-kafein,dingin,mid,"['LYCHEE SQUASH', 'BERRY SQUASH', 'AMERICANO', 'LEMON SQUASH', 'VARIASI PINK', 'TEH HIJAU']"
1136,netral,manis,light,rendah,panas,bebas,"['LEMON KISS', 'TEH STRAWBERRY', 'SANGER', 'TEH SEREH', 'TEH HIJAU', 'TEH JAHE']"
1137,asam,menyegarkan,light,non-kafein,bebas,bebas,"['LYCHEE SQUASH', 'TELANG SQUASH', 'VARIASI PINK']"
1138,asam,menyegarkan,light,non-kafein,dingin,high,"['CRUNCHY CREAMY', 'KOPI GULA AREN', 'VARIASI PINK', 'ESPRESSO', 'CHOCOLATE', 'LYCHEE SQUASH']"
1139,asam,menyegarkan,light,rendah,dingin,high,"['LYCHEE SQUASH', 'TEH JAHE', 'TEH STRAWBERRY', 'LEMON SQUASH', 'STRAWBERRY']"
1140,pahit,energi,light,sedang,bebas,bebas,"['TEH HIJAU', 'TEH LECI', 'CAPPUCCINO', 'TEH JAHE']"
1141,asam,menyegarkan,bubbly,non-kafein,dingin,low,"['TELANG SQUASH', 'CHOCOLATE', 'VARIASI PINK', 'TEH LECI', 'BISCOFFEE']"
1142,asam,menyegarkan,light,non-kafein,dingin,high,"['LEMON KISS', 'TELANG SQUASH', 'TEH LEMON', 'LYCHEE SQUASH']"
1143,manis,manis,light,rendah,panas,high,"['BISCOFFEE', 'CHOCOLATE', 'MANGO', 'KOPI GULA AREN', 'AVOCADO']"
1144,pahit,energi,heavy,tinggi,bebas,low,"['AMERICANO', 'TEH HIJAU', 'CAPPUCCINO', 'MOCHACCINO', 'TEH LECI']"
1145,netral,menyegarkan,creamy,rendah,panas,low,"['JAHE MERAH', 'KOPI SUSU', 'KOPI LEMON', 'TEH LECI', 'LYCHEE SQUASH']"
1146,manis,rileks,bubbly,non-kafein,panas,low,"['STRAWBERRY', 'MANGO', 'BISCOFFEE']"
1147,netral,energi,bubbly,rendah,panas,mid,"['TEH LECI', 'TEH LEMON', 'TEH JAHE SEREH', 'MOCHACCINO', 'JAHE MERAH']"
1148,asam,menyegarkan,light,rendah,dingin,high,"['LEMON SQUASH', 'TEH LEMON', 'TEH LECI', 'TEH', 'AVOCADO', 'LYCHEE SQUASH']"
1149,pahit,rileks,heavy,tinggi,bebas,low,"['KOPI SODA', 'MOCHACCINO', 'JAHE MERAH', 'KOPI GULA AREN', 'ESPRESSO', 'MACCHIATO']"
1150,netral,menyegarkan,light,rendah,dingin,mid,"['STRAWBERRY', 'LYCHEE SQUASH', 'KOPI SUSU', 'TEH LEMON', 'TEH JAHE SEREH']"
1151,netral,menyegarkan,creamy,rendah,bebas,high,"['STRAWBERRY', 'VARIASI PINK', 'KOPI LEMON', 'LEMON KISS', 'TEH STRAWBERRY']"
1152,netral,rileks,light,sedang,dingin,low,"['VARIASI PINK', 'TEH JAHE SEREH', 'TEH SEREH', 'TEH', 'JAHE MERAH']"
1153,netral,menyegarkan,bubbly,rendah,dingin,low,"['TEH LECI', 'MOCHACCINO', 'LEMON SQUASH', 'TEH SEREH', 'TEH JAHE']"
1154,pahit,rileks,heavy,sedang,bebas,high,"['CAPPUCCINO', 'TEH JAHE', 'AMERICANO', 'JAHE MERAH']"
1155,netral,rileks,bubbly,rendah,dingin,bebas,"['JAHE MERAH', 'KOPI SUSU', 'VARIASI PINK', 'LEMON SQUASH']"
1156,pahit,energi,bubbly,sedang,bebas,bebas,"['TEH JAHE SEREH', 'TEH STRAWBERRY', 'JAHE MERAH', 'SANGER', 'AMERICANO']"
1157,pahit,energi,creamy,tinggi,dingin,bebas,"['MOCHACCINO', 'KOPI SODA', 'ESPRESSO']"
1158,pahit,rileks,heavy,sedang,panas,low,"['KOPI SUSU', 'JAHE MERAH', 'SANGER', 'AMERICANO', 'TEH LECI']"
1159,pahit,rileks,creamy,sedang,bebas,bebas,"['AMERICANO', 'TEH HIJAU', 'TEH STRAWBERRY', 'MOCHACCINO']"
1160,pahit,rileks,bubbly,non-kafein,bebas,mid,"['KOPI LEMON', 'JAHE MERAH', 'MACCHIATO', 'KOPI SUSU', 'TEH SEREH']"
1161,pahit,rileks,heavy,sedang,bebas,high,"['TEH STRAWBERRY', 'JAHE MERAH', 'TEH HIJAU', 'TEH']"
1162,pahit,manis,bubbly,sedang,bebas,bebas,"['KOPI LEMON', 'JAHE MERAH', 'TEH LECI', 'TEH HIJAU', 'TEH', 'ESPRESSO']"
1163,asam,manis,bubbly,non-kafein,dingin,low,"['LYCHEE SQUASH', 'LEMON SQUASH', 'AVOCADO', 'MACCHIATO', 'CAPPUCCINO', 'LEMON KISS']"
1164,netral,menyegarkan,light,sedang,panas,low,"['JAHE MERAH', 'BERRY SQUASH', 'TEH JAHE', 'TELANG SQUASH', 'TEH LEMON']"
1165,netral,rileks,light,rendah,dingin,low,"['TEH LECI', 'TEH JAHE SEREH', 'LYCHEE SQUASH']"
1166,manis,manis,light,non-kafein,panas,bebas,"['CHOCOLATE', 'KOPI GULA AREN', 'STRAWBERRY']"
1167,asam,menyegarkan,light,non-kafein,panas,high,"['LEMON SQUASH', 'KOPI LEMON', 'BERRY SQUASH']"
1168,asam,menyegarkan,bubbly,tinggi,dingin,bebas,"['TEH HIJAU', 'LEMON SQUASH', 'TEH LEMON']"
1169,netral,energi,creamy,sedang,bebas,high,"['VARIASI PINK', 'KOPI GULA AREN', 'STRAWBERRY', 'TEH STRAWBERRY', 'TEH']"
1170,manis,manis,creamy,non-kafein,dingin,mid,"['AVOCADO', 'BISCOFFEE', 'STRAWBERRY', 'KOPI GULA AREN', 'TEH']"
1171,asam,menyegarkan,bubbly,non-kafein,bebas,bebas,"['TELANG SQUASH', 'TEH STRAWBERRY', 'KOPI SODA', 'TEH LECI', 'AMERICANO', 'STRAWBERRY']"
1172,asam,menyegarkan,light,non-kafein,dingin,bebas,"['LEMON KISS', 'MOCHACCINO', 'TEH LEMON', 'CRUNCHY CREAMY', 'VARIASI PINK']"
1173,asam,menyegarkan,bubbly,non-kafein,dingin,low,"['TELANG SQUASH', 'LYCHEE SQUASH', 'TEH LECI', 'MANGO', 'CRUNCHY CREAMY', 'LEMON KISS']"
1174,netral,rileks,light,sedang,dingin,bebas,"['VARIASI PINK', 'TEH STRAWBERRY', 'LEMON KISS']"
1175,pahit,energi,creamy,tinggi,panas,bebas,"['MACCHIATO', 'KOPI GULA AREN', 'ESPRESSO']"
1176,pahit,rileks,light,tinggi,panas,low,"['KOPI GULA AREN', 'AMERICANO', 'BISCOFFEE', 'TEH']"
1177,asam,menyegarkan,light,rendah,bebas,low,"['LYCHEE SQUASH', 'TEH LEMON', 'STRAWBERRY', 'SANGER', 'TEH LECI', 'AMERICANO']"
1178,manis,rileks,creamy,tinggi,panas,mid,"['TEH', 'MANGO', 'CHOCOLATE', 'BANANA', 'KOPI GULA AREN']"
1179,asam,menyegarkan,bubbly,non-kafein,bebas,low,"['BERRY SQUASH', 'TEH LECI', 'JAHE MERAH']"
1180,manis,manis,bubbly,rendah,panas,bebas,"['KOPI GULA AREN', 'CRUNCHY CREAMY', 'TEH', 'BISCOFFEE', 'STRAWBERRY', 'CHOCOLATE']"
1181,pahit,manis,bubbly,sedang,panas,mid,"['MOCHACCINO', 'TEH SEREH', 'JAHE MERAH', 'KOPI SUSU', 'AMERICANO', 'KOPI LEMON']"
1182,pahit,rileks,creamy,sedang,bebas,bebas,"['BISCOFFEE', 'KOPI SODA', 'MOCHACCINO']"
1183,pahit,energi,heavy,tinggi,bebas,low,"['TEH LECI', 'TEH JAHE SEREH', 'MOCHACCINO', 'TEH STRAWBERRY', 'TEH SEREH', 'TEH HIJAU']"
1184,asam,menyegarkan,light,non-kafein,dingin,bebas,"['BERRY SQUASH', 'LEMON KISS', 'LEMON SQUASH', 'BISCOFFEE', 'STRAWBERRY', 'TELANG SQUASH']"
1185,asam,menyegarkan,bubbly,sedang,dingin,high,"['KOPI SUSU', 'LEMON SQUASH', 'BERRY SQUASH']"
1186,asam,menyegarkan,light,non-kafein,dingin,bebas,"['VARIASI PINK', 'BERRY SQUASH', 'LEMON KISS']"
1187,asam,menyegarkan,bubbly,non-kafein,dingin,high,"['LEMON KISS', 'STRAWBERRY', 'VARIASI PINK', 'BERRY SQUASH']"
1188,asam,manis,bubbly,non-kafein,dingin,mid,"['BERRY SQUASH', 'TELANG SQUASH', 'STRAWBERRY', 'MACCHIATO', 'BANANA', 'MOCHACCINO']"
1189,asam,menyegarkan,bubbly,tinggi,dingin,bebas,"['AMERICANO', 'LYCHEE SQUASH', 'MACCHIATO', 'TEH HIJAU', 'KOPI LEMON', 'CAPPUCCINO']"
1190,pahit,rileks,heavy,non-kafein,panas,low,"['KOPI SODA', 'KOPI LEMON', 'MOCHACCINO', 'JAHE MERAH']"
1191,netral,energi,creamy,rendah,dingin,high,"['TEH LECI', 'TEH LEMON', 'JAHE MERAH', 'TEH STRAWBERRY', 'TEH JAHE']"
1192,manis,rileks,creamy,tinggi,dingin,low,"['BISCOFFEE', 'BANANA', 'TEH', 'CRUNCHY CREAMY', 'KOPI GULA AREN', 'STRAWBERRY']"
1193,netral,rileks,bubbly,non-kafein,dingin,high,"['SANGER', 'MOCHACCINO', 'LEMON KISS', 'TEH HIJAU', 'KOPI LEMON', 'JAHE MERAH']"
1194,asam,menyegarkan,bubbly,rendah,dingin,high,"['KOPI LEMON', 'LYCHEE SQUASH', 'TEH LECI', 'LEMON KISS', 'KOPI SODA', 'VARIASI PINK']"
1195,pahit,rileks,bubbly,sedang,panas,mid,"['ESPRESSO', 'TEH LEMON', 'SANGER', 'TEH SEREH']"
1196,netral,energi,creamy,rendah,panas,high,"['JAHE MERAH', 'TELANG SQUASH', 'MOCHACCINO']"
1197,pahit,energi,heavy,sedang,panas,low,"['TEH LEMON', 'KOPI GULA AREN', 'AMERICANO']"
1198,netral,manis,creamy,sedang,panas,bebas,"['LYCHEE SQUASH', 'TEH HIJAU', 'TEH JAHE', 'LEMON SQUASH', 'LEMON KISS', 'MACCHIATO']"
1199,netral,energi,creamy,rendah,panas,mid,"['STRAWBERRY', 'MACCHIATO', 'KOPI GULA AREN', 'TEH LECI', 'VARIASI PINK', 'TEH']"
1200,netral,energi,light,rendah,dingin,bebas,"['TEH STRAWBERRY', 'TEH LEMON', 'TELANG SQUASH']"
1201,netral,menyegarkan,light,non-kafein,bebas,bebas,"['KOPI GULA AREN', 'LYCHEE SQUASH', 'TEH JAHE SEREH', 'JAHE MERAH', 'TEH LECI']"
1202,pahit,menyegarkan,light,sedang,bebas,bebas,"['KOPI SODA', 'TEH LEMON', 'ESPRESSO', 'MOCHACCINO', 'SANGER']"
1203,asam,menyegarkan,light,non-kafein,dingin,high,"['STRAWBERRY', 'TEH LEMON', 'JAHE MERAH', 'LEMON KISS']"
1204,manis,rileks,light,rendah,bebas,high,"['BISCOFFEE', 'STRAWBERRY', 'AVOCADO', 'BANANA']"
1205,pahit,energi,light,rendah,bebas,bebas,"['KOPI LEMON', 'JAHE MERAH', 'AMERICANO']"
1206,asam,menyegarkan,heavy,non-kafein,panas,high,"['LEMON SQUASH', 'BANANA', 'STRAWBERRY', 'LEMON KISS']"
1207,netral,rileks,creamy,rendah,panas,bebas,"['STRAWBERRY', 'MACCHIATO', 'JAHE MERAH', 'KOPI SUSU']"
1208,manis,rileks,bubbly,non-kafein,panas,high,"['CHOCOLATE', 'CRUNCHY CREAMY', 'BANANA', 'MANGO']"
1209,pahit,rileks,heavy,sedang,panas,bebas,"['CAPPUCCINO', 'SANGER', 'TEH']"
1210,asam,menyegarkan,bubbly,non-kafein,bebas,high,"['VARIASI PINK', 'STRAWBERRY', 'CAPPUCCINO', 'LEMON SQUASH', 'BERRY SQUASH']"
1211,manis,manis,creamy,non-kafein,dingin,low,"['BANANA', 'KOPI GULA AREN', 'BISCOFFEE', 'TEH']"
1212,pahit,energi,creamy,sedang,bebas,bebas,"['AMERICANO', 'MOCHACCINO', 'KOPI SUSU', 'KOPI LEMON', 'KOPI GULA AREN', 'SANGER']"
1213,manis,manis,heavy,sedang,panas,low,"['BISCOFFEE', 'KOPI GULA AREN', 'TEH', 'CHOCOLATE', 'STRAWBERRY', 'BANANA']"
1214,netral,energi,creamy,non-kafein,bebas,bebas,"['TEH', 'TELANG SQUASH', 'VARIASI PINK']"
1215,manis,manis,creamy,rendah,dingin,bebas,"['KOPI GULA AREN', 'STRAWBERRY', 'BANANA', 'AVOCADO', 'CRUNCHY CREAMY', 'BISCOFFEE']"
1216,manis,manis,heavy,non-kafein,panas,mid,"['AVOCADO', 'CRUNCHY CREAMY', 'CHOCOLATE', 'STRAWBERRY']"
1217,netral,manis,creamy,non-kafein,dingin,bebas,"['MOCHACCINO', 'TELANG SQUASH', 'TEH JAHE SEREH', 'VARIASI PINK', 'LYCHEE SQUASH', 'MACCHIATO']"
1218,asam,menyegarkan,light,rendah,dingin,bebas,"['LEMON SQUASH', 'BERRY SQUASH', 'MANGO']"
1219,manis,rileks,creamy,tinggi,dingin,low,"['BISCOFFEE', 'AVOCADO', 'TEH']"
1220,netral,energi,creamy,sedang,panas,low,"['VARIASI PINK', 'TEH JAHE SEREH', 'TEH LECI', 'MACCHIATO']"
1221,manis,rileks,creamy,non-kafein,dingin,mid,"['CRUNCHY CREAMY', 'STRAWBERRY', 'CHOCOLATE', 'MANGO']"
1222,asam,menyegarkan,light,rendah,dingin,bebas,"['KOPI LEMON', 'TELANG SQUASH', 'LEMON KISS']"
1223,manis,energi,creamy,rendah,panas,bebas,"['KOPI GULA AREN', 'STRAWBERRY', 'CRUNCHY CREAMY']"
1224,netral,rileks,creamy,sedang,dingin,low,"['STRAWBERRY', 'LYCHEE SQUASH', 'TEH LECI', 'SANGER']"
1225,netral,energi,creamy,sedang,panas,high,"['VARIASI PINK', 'TELANG SQUASH', 'TEH JAHE SEREH']"
1226,netral,energi,light,sedang,bebas,mid,"['LYCHEE SQUASH', 'TEH JAHE', 'KOPI SUSU']"
1227,netral,menyegarkan,creamy,sedang,panas,low,"['LEMON KISS', 'KOPI LEMON', 'JAHE MERAH', 'MACCHIATO', 'SANGER']"
1228,pahit,energi,bubbly,sedang,panas,bebas,"['CAPPUCCINO', 'TEH LECI', 'KOPI GULA AREN', 'KOPI SODA']"
1229,manis,menyegarkan,light,rendah,bebas,low,"['KOPI GULA AREN', 'BANANA', 'STRAWBERRY', 'BISCOFFEE', 'AVOCADO']"
1230,pahit,energi,light,sedang,panas,bebas,"['ESPRESSO', 'TEH', 'KOPI GULA AREN', 'KOPI SODA']"
1231,manis,rileks,creamy,sedang,dingin,low,"['TEH', 'STRAWBERRY', 'AVOCADO']"
1232,netral,energi,heavy,sedang,bebas,mid,"['BERRY SQUASH', 'KOPI LEMON', 'LEMON KISS']"
1233,manis,menyegarkan,creamy,tinggi,panas,bebas,"['TEH', 'BANANA', 'AVOCADO', 'KOPI GULA AREN', 'BISCOFFEE']"
1234,asam,rileks,creamy,non-kafein,dingin,mid,"['STRAWBERRY', 'LEMON SQUASH', 'TELANG SQUASH', 'AVOCADO']"
1235,manis,rileks,creamy,non-kafein,dingin,high,"['BANANA', 'STRAWBERRY', 'BISCOFFEE', 'CRUNCHY CREAMY']"
1236,manis,energi,light,sedang,bebas,bebas,"['KOPI GULA AREN', 'BISCOFFEE', 'BANANA']"
1237,netral,rileks,heavy,rendah,panas,low,"['JAHE MERAH', 'TEH JAHE SEREH', 'VARIASI PINK', 'TEH HIJAU', 'TEH LEMON', 'TELANG SQUASH']"
1238,netral,energi,creamy,rendah,dingin,bebas,"['TEH LECI', 'TEH LEMON', 'TEH SEREH', 'JAHE MERAH', 'TEH JAHE SEREH']"
1239,asam,rileks,creamy,non-kafein,dingin,mid,"['CRUNCHY CREAMY', 'TELANG SQUASH', 'BERRY SQUASH', 'AVOCADO']"
1240,netral,energi,creamy,sedang,dingin,bebas,"['TELANG SQUASH', 'KOPI LEMON', 'TEH LECI']"
1241,manis,rileks,light,rendah,bebas,mid,"['KOPI GULA AREN', 'AVOCADO', 'CRUNCHY CREAMY', 'BANANA', 'STRAWBERRY']"
1242,netral,rileks,creamy,sedang,dingin,low,"['LYCHEE SQUASH', 'TEH LECI', 'KOPI SUSU', 'SANGER', 'TEH JAHE SEREH', 'STRAWBERRY']"
1243,manis,rileks,bubbly,rendah,dingin,mid,"['KOPI GULA AREN', 'BANANA', 'BISCOFFEE', 'AVOCADO', 'CHOCOLATE']"
1244,manis,manis,light,tinggi,bebas,mid,"['TEH', 'CRUNCHY CREAMY', 'AVOCADO', 'KOPI GULA AREN', 'BISCOFFEE']"
1245,manis,manis,light,tinggi,dingin,mid,"['KOPI GULA AREN', 'TEH', 'CRUNCHY CREAMY', 'BISCOFFEE', 'CHOCOLATE', 'STRAWBERRY']"
1246,asam,menyegarkan,bubbly,non-kafein,dingin,bebas,"['LEMON SQUASH', 'TEH STRAWBERRY', 'LYCHEE SQUASH']"
1247,netral,rileks,creamy,non-kafein,panas,low,"['TEH JAHE SEREH', 'JAHE MERAH', 'TEH', 'TELANG SQUASH', 'SANGER', 'LEMON SQUASH']"
1248,asam,menyegarkan,bubbly,rendah,dingin,high,"['KOPI LEMON', 'LEMON SQUASH', 'BERRY SQUASH', 'TELANG SQUASH', 'STRAWBERRY']"
1249,manis,manis,creamy,non-kafein,dingin,bebas,"['STRAWBERRY', 'CRUNCHY CREAMY', 'AVOCADO', 'BISCOFFEE', 'TEH', 'BANANA']"
1250,pahit,manis,creamy,tinggi,bebas,low,"['TEH JAHE SEREH', 'AMERICANO', 'TEH SEREH', 'KOPI GULA AREN', 'CAPPUCCINO', 'TEH HIJAU']"
1251,manis,menyegarkan,creamy,non-kafein,panas,high,"['STRAWBERRY', 'MANGO', 'AVOCADO', 'KOPI GULA AREN', 'BANANA']"
1252,netral,energi,creamy,sedang,bebas,mid,"['LEMON SQUASH', 'TEH STRAWBERRY', 'LYCHEE SQUASH', 'TEH LECI', 'TEH']"
1253,asam,energi,bubbly,non-kafein,dingin,mid,"['AVOCADO', 'TEH LEMON', 'LEMON SQUASH']"
1254,netral,rileks,heavy,tinggi,dingin,bebas,"['JAHE MERAH', 'KOPI LEMON', 'TEH LEMON', 'TEH JAHE', 'KOPI SUSU', 'VARIASI PINK']"
1255,manis,manis,heavy,rendah,dingin,bebas,"['KOPI GULA AREN', 'CRUNCHY CREAMY', 'CHOCOLATE', 'BISCOFFEE', 'MANGO', 'AVOCADO']"
1256,pahit,rileks,heavy,tinggi,bebas,high,"['TEH LEMON', 'SANGER', 'MOCHACCINO', 'KOPI LEMON']"
1257,asam,menyegarkan,bubbly,non-kafein,dingin,high,"['LEMON KISS', 'BANANA', 'TEH JAHE', 'LEMON SQUASH', 'CRUNCHY CREAMY']"
1258,asam,menyegarkan,light,non-kafein,dingin,low,"['JAHE MERAH', 'KOPI LEMON', 'CHOCOLATE', 'LYCHEE SQUASH', 'MANGO']"
1259,asam,manis,bubbly,non-kafein,bebas,low,"['STRAWBERRY', 'TEH HIJAU', 'LEMON SQUASH', 'TEH SEREH', 'MANGO', 'TELANG SQUASH']"
1260,netral,manis,light,non-kafein,panas,mid,"['KOPI SUSU', 'TEH JAHE', 'TEH HIJAU', 'LYCHEE SQUASH', 'TEH LEMON', 'TEH LECI']"
1261,netral,menyegarkan,heavy,sedang,bebas,low,"['VARIASI PINK', 'MOCHACCINO', 'KOPI GULA AREN', 'STRAWBERRY', 'TEH JAHE SEREH']"
1262,netral,manis,creamy,tinggi,panas,high,"['LYCHEE SQUASH', 'TEH LEMON', 'KOPI LEMON', 'TEH LECI', 'MOCHACCINO', 'TEH HIJAU']"
1263,asam,menyegarkan,light,non-kafein,panas,bebas,"['LEMON SQUASH', 'BANANA', 'TEH LECI', 'MANGO']"
1264,pahit,rileks,light,sedang,bebas,bebas,"['TEH LEMON', 'TEH STRAWBERRY', 'TEH LECI', 'KOPI SODA', 'TEH HIJAU', 'JAHE MERAH']"
1265,netral,rileks,bubbly,sedang,panas,bebas,"['STRAWBERRY', 'TEH JAHE', 'KOPI GULA AREN', 'TELANG SQUASH']"
1266,manis,manis,creamy,sedang,bebas,mid,"['KOPI GULA AREN', 'CRUNCHY CREAMY', 'TEH', 'BANANA', 'CHOCOLATE', 'BISCOFFEE']"
1267,asam,menyegarkan,bubbly,non-kafein,dingin,low,"['LEMON SQUASH', 'STRAWBERRY', 'JAHE MERAH', 'MACCHIATO', 'LEMON KISS', 'LYCHEE SQUASH']"
1268,netral,rileks,light,sedang,bebas,bebas,"['STRAWBERRY', 'TEH STRAWBERRY', 'TEH', 'TEH HIJAU']"
1269,manis,manis,creamy,rendah,dingin,bebas,"['BISCOFFEE', 'CHOCOLATE', 'BANANA', 'AVOCADO']"
1270,asam,menyegarkan,light,rendah,dingin,bebas,"['LYCHEE SQUASH', 'LEMON KISS', 'TELANG SQUASH', 'TEH JAHE SEREH', 'MOCHACCINO']"
1271,netral,manis,creamy,rendah,panas,high,"['STRAWBERRY', 'SANGER', 'TEH STRAWBERRY', 'KOPI GULA AREN', 'TEH', 'LEMON SQUASH']"
1272,pahit,manis,light,tinggi,panas,bebas,"['TEH JAHE SEREH', 'CAPPUCCINO', 'KOPI GULA AREN', 'JAHE MERAH', 'TEH JAHE', 'TEH HIJAU']"
1273,manis,manis,heavy,non-kafein,bebas,mid,"['CRUNCHY CREAMY', 'BISCOFFEE', 'BANANA', 'TEH', 'AVOCADO', 'KOPI GULA AREN']"
1274,manis,manis,creamy,non-kafein,dingin,low,"['CRUNCHY CREAMY', 'KOPI GULA AREN', 'BANANA', 'CHOCOLATE']"
1275,manis,menyegarkan,heavy,rendah,dingin,bebas,"['BISCOFFEE', 'STRAWBERRY', 'BANANA', 'KOPI GULA AREN', 'AVOCADO']"
1276,manis,menyegarkan,bubbly,rendah,bebas,high,"['KOPI GULA AREN', 'BANANA', 'AVOCADO', 'CHOCOLATE', 'TEH']"
1277,pahit,rileks,heavy,sedang,panas,bebas,"['ESPRESSO', 'CAPPUCCINO', 'MOCHACCINO', 'KOPI LEMON', 'JAHE MERAH', 'TEH']"
1278,netral,rileks,creamy,sedang,bebas,bebas,"['TELANG SQUASH', 'LEMON KISS', 'STRAWBERRY', 'LYCHEE SQUASH']"
1279,manis,manis,creamy,non-kafein,bebas,high,"['AVOCADO', 'MANGO', 'STRAWBERRY', 'CRUNCHY CREAMY', 'KOPI GULA AREN', 'BANANA']"
1280,manis,manis,heavy,rendah,dingin,high,"['CHOCOLATE', 'MANGO', 'BISCOFFEE', 'KOPI GULA AREN', 'BANANA', 'CRUNCHY CREAMY']"
1281,manis,manis,creamy,rendah,dingin,bebas,"['BISCOFFEE', 'CHOCOLATE', 'TEH', 'AVOCADO', 'CRUNCHY CREAMY', 'KOPI GULA AREN']"
1282,netral,manis,creamy,non-kafein,panas,mid,"['TEH LECI', 'KOPI GULA AREN', 'JAHE MERAH', 'LEMON KISS', 'TEH JAHE SEREH', 'TEH']"
1283,netral,energi,creamy,sedang,panas,bebas,"['JAHE MERAH', 'TEH HIJAU', 'TEH SEREH', 'KOPI LEMON']"
1284,netral,manis,light,sedang,bebas,mid,"['STRAWBERRY', 'TEH JAHE', 'BERRY SQUASH', 'TEH STRAWBERRY', 'TELANG SQUASH', 'MOCHACCINO']"
1285,pahit,rileks,heavy,tinggi,panas,low,"['MACCHIATO', 'MOCHACCINO', 'TEH', 'KOPI GULA AREN']"
1286,asam,menyegarkan,bubbly,non-kafein,dingin,high,"['BERRY SQUASH', 'LYCHEE SQUASH', 'SANGER', 'LEMON KISS']"
1287,netral,manis,bubbly,sedang,bebas,bebas,"['JAHE MERAH', 'TEH LECI', 'TEH JAHE SEREH', 'SANGER', 'LEMON KISS', 'TEH HIJAU']"
1288,manis,menyegarkan,creamy,non-kafein,dingin,bebas,"['MANGO', 'KOPI GULA AREN', 'STRAWBERRY', 'AVOCADO', 'BANANA']"
1289,manis,manis,bubbly,non-kafein,bebas,high,"['BANANA', 'AVOCADO', 'TEH', 'MANGO', 'CRUNCHY CREAMY', 'KOPI GULA AREN']"
1290,pahit,energi,bubbly,sedang,panas,mid,"['ESPRESSO', 'MACCHIATO', 'TEH SEREH']"
1291,asam,manis,heavy,rendah,dingin,bebas,"['BERRY SQUASH', 'AMERICANO', 'LEMON SQUASH', 'TEH STRAWBERRY', 'TEH', 'JAHE MERAH']"
1292,netral,manis,creamy,tinggi,panas,mid,"['VARIASI PINK', 'JAHE MERAH', 'BERRY SQUASH', 'MOCHACCINO', 'TEH LEMON', 'TEH STRAWBERRY']"
1293,manis,energi,creamy,non-kafein,bebas,low,"['AVOCADO', 'CRUNCHY CREAMY', 'BANANA']"
1294,netral,energi,heavy,sedang,bebas,low,"['LYCHEE SQUASH', 'TEH JAHE SEREH', 'TEH LECI']"
1295,asam,menyegarkan,creamy,rendah,panas,high,"['KOPI LEMON', 'MACCHIATO', 'LYCHEE SQUASH', 'BERRY SQUASH', 'TEH HIJAU']"
1296,pahit,menyegarkan,heavy,tinggi,panas,high,"['ESPRESSO', 'JAHE MERAH', 'TEH STRAWBERRY', 'TEH LEMON', 'TEH HIJAU']"
1297,asam,menyegarkan,bubbly,tinggi,dingin,high,"['TEH HIJAU', 'MOCHACCINO', 'LYCHEE SQUASH', 'SANGER']"
1298,netral,menyegarkan,creamy,rendah,dingin,low,"['LEMON KISS', 'TEH LECI', 'KOPI SUSU', 'TEH HIJAU', 'LEMON SQUASH']"
1299,pahit,energi,heavy,rendah,panas,low,"['KOPI LEMON', 'TEH JAHE SEREH', 'AMERICANO', 'TEH JAHE', 'SANGER', 'TEH STRAWBERRY']"
